Jeannette	40-20N	79-36W
Jeferson,  Iowa	42-01N	94-23W
Jefferson,  Ohio	41-44N	80-46W
Jefferson,  Tex.	32-46N	94-21W
Jefferson,  Mt., Nev.	38-51N	117-00W
Jefferson,  Mt., Oreg.	44-41N	121-48W
Jefferson  City, Mo.	38-34N	92-10W
Jefferson  City, Tenn.	36-07N	83-30W
Jeffersontown	38-12N	85-35W
Jeffersonville	38-17N	85-35W
Jeffrey City	42-30N	107-49W
Jekyll I.	31-04N	81-25W
Jena	31-41N	92-08W
Jenkins	37-10N	82-38W
Jenner	38-27N	123-07W
Jennings	30-13N	92-40W
Jennings	07-40S	109-14E
Jermyn	41-31N	75-31W
Jerome	42-44N	114-31W
Jersey City	40-44N	74-04W
Jersey Shore	41-12N	77-15W
Jerseyville	39-07N	90-20W
Jesup	31-36N	81-53W
Jetmore	38-04N	99-54W
Jewett	40-22N	81-02W
Jewett City	41-36N	72-00W
Jim Thorpe	40-52N	75-44W
Johannesburg	35-22N	117-38W
John Day	44-25N	118-57W
John Day	45-44N	120-39W
John H. Kerr  Reservoir	36-36N	78-18W
Johnnie	36-25N	116-05W
Johnson,  Kans.	37-34N	101-45W
Johnson, Vt.	44-38N	72-41W
Johnson City,  N.Y.	42-07N	75-58W
Johnson City,  Tenn.	36-19N	82-21W
Johnson City,  Tex.	30-17N	98-25W
Johnsonburg	41-29N	78-41W
Johnsondale	35-58N	118-32W
Johnstown,  N.Y.	43-00N	74-22W
Johnstown,  Ohio	40-09N	82-41W
Johnstown,  Pa.	40-20N	78-55W
Joliet	41-32N	88-05W
Jolon	35-58N	121-09W
Jonesboro,  Ark.	35-50N	90-42W
Jonesboro,  La.	32-15N	92-43W
Joplin	37-06N	94-31W
Jordan, Mont.	47-19N	106-55W
Jordan, N.Y.	43-04N	76-29W
Jordan Valley	42-59N	117-03W
Joshua Tree	34-08N	116-19W
Joshua Tree  Nat. Park	33-55N	116-00W
Jourdanton	28-55N	98-33W
Judith	47-44N	109-39W
Judith, Pt.	41-22N	71-29W
Judith Gap	46-41N	109-45W
Julesburg	40-59N	102-16W
Julian	33-04N	116-38W
Jumbo Pk.	36-12N	114-11W
Junction,  Tex.	30-29N	99-46W
Junction,  Utah	38-14N	112-13W
Junction  City, Kans.	39-02N	96-50W
Junction  City, Oreg.	44-13N	123-12W
Juneau	58-18N	134-25W
Juniata	40-30N	77-40W
Juntura	43-45N	118-05W
Kabetogama	48-28N	92-59W
Kadoka	43-50N	101-31W
Kahoka	40-25N	91-44W
Kailua Kona	19-39N	155-59W
Kake	56-59N	133-57W
Kalama	46-01N	122-51W
KalaMazoo	42-17N	85-35W
Kalamazoo	42-40N	86-10W
Kalispell	48-12N	114-19W
Kalkaska	44-44N	85-11W
Kamiah	46-14N	116-02W
Kanab	37-03N	112-32W
Kanab	36-24N	112-38W
Kanaskat	47-19N	121-54W
Kanawha	38-50N	82-09W
Kane	41-40N	78-49W
Kaneohe	21-25N	157-48W
Kankakee	41-07N	87-52W
Kankakee	41-23N	88-15W
Kannapolis	35-30N	80-37W
Kansas	38-30N	99-00W
Kansas	39-07N	94-37W
Kansas City,  Kans.	39-07N	94-38W
Kansas City,  Mo.	39-06N	94-35W
Kappa	22-05N	159-19W
Kaplan	30-00N	92-17W
Kapowsin	46-59N	122-13W
Karlstad	48-35N	96-31W
Karnes City	28-53N	97-54W
Karthaus	41-08N	78-09W
Kaskaskia	37-58N	89-57W
Kasson	44-02N	92-45W
Katahdin, Mt.	45-54N	68-56W
Kauai	22-03N	159-30W
Kauai Channel	21-45N	158-50W
Kaufman	32-35N	96-19W
Kaukauna	44-17N	88-17W
Kaunakakai	21-06N	157-01W
Kaycee	43-43N	106-38W
Kayenta	36-44N	110-15W
Kaysville	41-02N	111-56W
Kearney	40-42N	99-05W
Kearny	33-03N	110-55W
Kearsarge,  Mt.	43-22N	71-55W
Keeler	36-29N	117-52W
Keene, Calif.	35-13N	118-33W
Keene, N.H.	42-56N	72-17W
Keene, N.Y.	44-16N	73-46W
Keeseveille	44-29N	73-30W
Keizer	44-57N	123-01W
Kelleys I.	41-36N	82-42W
Kellogg	47-32N	116-07W
Kelseyville	38-59N	122-50W
Kelso	46-09N	122-54W
Kemmerer	41-48N	110-32W
Kemp, L.	33-46N	99-09W
Kenai	60-33N	151-16W
Kendall	25-41N	80-19W
Kendallville	41-27N	85-16W
Kenedy	28-49N	97-51W
Kenmare	48-41N	102-05W
Kennebago  Lake	45-04N	70-40W
Kennebec	43-54N	99-52W
Kennebec	43-45N	69-46W
Kennebunk	43-23N	70-33W
Kenner	29-59N	90-15W
Kennett	36-14N	90-03W
Kennewick	46-12N	119-07W
Kenosha	42-35N	87-49W
Kent, Ohio	41-09N	81-22W
Kent, Tex.	31-04N	104-13W
Kent, Wash.	47-23N	122-14W
Kentland	40-46N	87-27W
Kenton	40-39N	83-37W
Kentucky	37-00N	84-00W
Kentucky	38-41N	85-11W
Kentucky L.	37-01N	88-16W
Kentwood	30-56N	90-31W
Keokuk	40-24N	91-24W
Kerman	36-43N	120-04W
Kermit	31-52N	103-06W
Kern	35-16N	119-18W
Kernville	35-45N	118-26W
Karrville	30-03N	99-08W
Ketchikan	55-21N	131-39W
Ketchum	43-41N	114-22W
Kettering	39-41N	84-10W
Kettle Falls	48-37N	118-03W
Kettleman  City	36-01N	119-58W
Keuka L.	42-30N	77-09W
Kewanee	41-14N	89-56W
Kewaunee	44-27N	87-31W
Keweenaw B.	47-00N	88-15W
Keweenaw Pen.	47-30N	88-00W
Keweenaw Pt.	47-25N	87-43W
Key Largo	25-05N	800-27W
Key West	24-33N	81-48W
Keyser	39-26N	78-59W
Kihei	20-47N	156-28W
Kilauea  Crater	19-25N	155-17W
Kilgore	32-23N	94-53W
Killdeer	47-26N	102-48W
Killeen	31-07N	97-44W
Kim	37-15N	103-21W
Kimball,  Nebr.	41-14N	103-40W
Kimball, S.  Dak.	43-45N	98-57W
Kimberley	42-32N	114-22W
Kinde	43-56N	83-00W
King City	36-13N	121-08W
King of  Prussia	40-05N	75-23W
Kingfisher	35-52N	97-56W
Kingman,  Ariz.	35-12N	114-04W
Kingman,  Kans.	37-39N	98-07W
Kings	36-03N	119-50W
Kings Canyon  Nat. Park	36-50N	118-40W
Kings  Mountain	35-15N	81-20W
Kings Park	40-53N	73-16W
King's Peak	40-46N	110-27W
Kingsburg	36-31N	119-33W
Kingsford	45-48N	88-04W
Kingsland	30-48N	81-41W
Kingsley	42-35N	95-58W
Kingsport	36-33N	82-33W
Kingston,  N.H.	42-56N	71-03W
Kingston,  N.Y.	41-56N	73-59W
Kingston, Pa.	41-16N	75-54W
Kingston,  R.I.	41-29N	71-30W
Kingston Pk.	35-45N	115-54W
Kingstree	33-40N	79-50W
Kingsville	27-31N	97-52W
Kingwood	29-54N	95-18W
Kinsley	37-55N	99-25W
Kinsman	41-26N	80-35W
Kinston	35-16N	77-35W
Kinzua	41-52N	78-58W
Kinzua Dam	41-53N	79-00W
Kiowa, Kans.	37-01N	98-29W
Kiowa, Okla.	34-43N	95-54W
Kirksville	40-12N	92-35W
Kirtland	36-44N	108-21W
Kissimmee	28-18N	81-24W
Kissimmee	27-09N	80-52W
Kit Carson	38-46N	102-48W
Kittanning	40-49N	79-31W
Kittatinny  Mts.	41-00N	75-00W
Kittery	43-05N	70-45W
Klamath	41-33N	124-05W
Klamath Falls	42-13N	121-46W
Klamath Mts.	41-20N	123-00W
Klickitat	45-49N	121-09W
Klickitat	45-42N	121-17W
Klukwan	59-24N	135-54W
Knights Ferry	37-50N	120-40W
Knights  Landing	38-48N	121-43W
Knox	41-18N	86-37W
Knoxville,  Iowa	41-19N	93-06W
Knoxville,  Pa.	41-57N	77-27W
Knoxville,  Tenn.	35-58N	83-55W
Kodiak	57-47N	152-24W
Kodiak I.	57-30N	152-45W
Kokomo	40-29N	86-08W
Kooskia	46-09N	115-59W
Kootenay	49-19N	117-39W
Kosciusko	33-04N	89-35W
Kotzebue	66-53N	162-39W
Kountze	30-22N	94-19W
Kremmling	40-04N	106-24W
Kuiu I.	57-45N	134-10W
Kupreanof I.	56-50N	133-30W
Kuskokwim B.	59-45N	162-25W
Kyburz	38-47N	120-18W
La Barge	42-16N	110-12W
La Belle	26-46N	81-26W
La Crescent	43-50N	91-18W
La Crosse,  Kans.	38-32N	99-18W
La Crosse,  Wis.	43-48N	91-15W
La Fayette	34-42N	85-17W
La Follette	36-23N	84-07W
La Grande	45-20N	118-05W
La Grange,  Calif.	37-42N	120-27W
La Grange,  Ga.	33-02N	85-02W
La Grange,  Ky.	38-25N	85-23W
La Grange  Tex.	29-54N	96-52W
La Junta	37-59N	103-33W
La Mesa	32-46N	117-03W
La Moure	46-21N	98-18W
La Pine	43-40N	121-30W
La Porte,  Ind.	41-36N	86-43W
La Porte,  Tex.	29-39N	95-01W
La Push	47-55N	124-38W
La Salle	41-20N	89-06W
La Selva  Beach	36-56N	121-51W
Lacey	47-07N	122-49W
Lackawanna	42-50N	78-50W
Lackawaxen	41-29N	74-59W
Lacona	43-39N	76-10W
Laconia	43-32N	71-28W
Ladysmith	45-28N	91-12W
Lafayette,  Colo.	39-58N	105-12W
Lafayette,  Ind.	40-25N	86-54W
Lafayettem,  La.	30-14N	92-01W
Lafayette,  Tenn.	36-31N	86-02W
Laguna	35-02N	10-25W
Laguna Beach	33-33N	117-47W
Lake Alpine	38-29N	120-00W
Lake Andes	43-09N	98-32W
Lake Arthur	30-05N	92-41W
Lake Charles	30-14N	93-13W
Lake City,  Colo.	38-02N	107-19W
Lake City,  Fla.	30-11N	82-38W
Lake City,  Mich.	44-20N	85-13W
Lake City,  Minn.	44-27N	92-16W
Lake City,  Pa.	42-01N	80-21W
Lake City, S.  C.	33-52N	79-45W
Lake Elsinore	33-38N	117-20W
Lake George	43-26N	73-43W
Lake Havasu  City	34-27N	114-22W
Lake Hughes	34-41N	118-26W
Lake Isabella	35-38N	118-28W
Lake Jackson	29-03N	95-27W
Lake Junction	44-35N	110-28W
Lake Mead  Nat. Recr. Area	36-15N	114-30W
Lake Mills	43-25N	93-32W
Lake Placid	44-17N	73-59W
Lake Pleasant	43-28N	74-25W
Lake  Providence	32-48N	91-10W
Lake Village	33-20N	91-17W
Lake Wales	27-54N	81-35W
Lake Worth	26-37N	80-03W
Lakehurst	40-01N	74-19W
Lakeland	28-03N	81-57W
Lakeport,  Calif.	39-03N	122-55W
Lakeport,  Mich.	43-07N	82-30W
Lakeside,  Ariz.	34-09N	109-58W
Lakeside,  Calif.	32-52N	116-55W
Lakeside,  Nebr.	42-03N	102-26W
Lakeside,  Ohio	41-32N	82-46W
LakevieW	42-11N	120-21W
Lakeville	44-39N	93-14W
Lakewood,  Colo.	39-44N	105-05W
Lakewood,  N.J.	40-06N	74-13W
Lakewood,  N.Y.	42-06N	79-19W
Lakewood,  Ohio	41-29N	81-48W
Lakewood,  Wash.	47-11N	122-32W
Lakin	37-57N	101-15W
Lakota	48-02N	98-21W
Lamar, Colo.	38-05N	102-37W
Lamar, Mo.	37-30N	94-16W
Lame Deer	45-37N	106-40W
Lamesa	32-44N	101-58W
Lamoille	44-38N	73-13W
Lamont,  Calif.	35-15N	118-55W
Lamont, Wyo.	42-13N	107-29W
Lampasas	31-04N	98-11W
Lamy	35-29N	105-53W
Lancaster,  Calif.	34-42N	118-08W
Lancaster,  Ky.	37-37N	84-35W
Lancaster,  N.H.	44-29N	71-34W
Lancaster,  N.Y.	42-54N	78-40W
Lancaster,  Ohio.	39-43N	82-36W
Lancaster,  Pa.	40-02N	76-19W
Lancaster,  S.C.	34-43N	80-46W
Lancaster,  Wis.	42-51N	90-43W
Lander	42-50N	108-44W
Landisburg	40-21N	77-19E
Lanesboro	41-57N	75-34W
Lanett	32-52N	85-12W
Langdon	48-45N	98-22W
Langtry	29-49N	101-34W
Lansdale	40-14N	75-17W
L'Anse	46-45N	88-27W
Lansford	40-50N	75-53W
Lansing	42-44N	84-33W
Laona	45-34N	88-40W
Lapeer	43-03N	83-19W
Laporte	41-25N	76-30W
Laramie	41-19N	105-35W
Laramie	42-13N	104-33W
Laramie Mts.	42-00N	105-30W
Laredo	27-30N	99-30W
Largo	27-55N	82-47W
Larimore	47-54N	97-38W
Larned	38-11N	99-06W
Larose	29-34N	90-23W
Las Animas	38-04N	103-13W
Las Cruces	32-19N	106-47W
Las Vegas, N.  Mex.	35-36N	105-13W
Las Vegas,  Nev.	36-10N	115-09W
Lassen Pk.	40-29N	121-31W
Lassen  Volcanic Nat. Pak	40-30N	121-20W
Lastchance  Cr.	40-02N	121-15W
Lathrop Wells	36-39N	116-24W
Laton	36-26N	119-41W
Latrobe	40-19N	79-23W
Laughlin	35-08N	114-35W
Laurel, Miss.	31-41N	89-08W
Laurel, Mont.	45-40N	108-46W
Laurens	34-30N	82-01W
Laurinburg	34-47N	79-28W
Laurium	47-14N	88-27W
Lawrence,  Kans.	38-58N	95-14W
Lawrence,  Mass.	42-43N	71-10W
Lawrenceburg,  Ind.	39-06N	84-52W
Lawrenceburg,  Tenn.	35-14N	87-20W
Lawrenceville,  Ga.	33-57N	83-59W
Lawrenceville,  Pa.	41-59N	77-08W
Laws	37-24N	118-20W
Lawton	34-37N	98-25W
Layton	41-04N	111-58W
Laytonville	39-41N	123-29W
Le Mars	42-47N	96-10W
Le Sueur	44-28N	93-55W
Lead	44-21N	103-46W
Leadvile	39-15N	106-18W
Leaf	30-59N	88-44W
Leamington	39-32N	112-17W
Leavenworth,  Kans.	39-19N	94-55W
Leavenworth,  Wash.	47-36N	120-40W
Lebam	46-34N	123-33W
Lebanon, Ind.	40-03N	86-28W
Lebanon,  Kans.	39-49N	98-33W
Lebanon, Ky.	37-34N	85-15W
Lebanon, Mo.	37-41N	92-40W
Lebanon, N.H.	43-39N	72-15W
Lebanon,  Oreg.	44-32N	122-55W
Lebanon, Pa.	40-20N	76-26W
Lebanon, Tenn	36-12N	86-18W
Lebec	34-50N	118-52W
Lecontes  Mills	41-05N	78-17W
Lee	42-19N	73-15W
Lee Vining	37-58N	119-07W
Leech L.	47-10N	94-24W
Leechburg	40-37N	79-36W
Leeds	33-33N	86-33W
Leeper	41-22N	79-18W
Leesburg	28-49N	81-53W
Leesville	31-09N	93-16W
Leetonia	40-53N	80-45W
Lehigh Acres	34-09N	77-35E
Lehighton	26-36N	81-39W
Leland, Mich.	45-01N	85-45W
Leland, Miss.	33-24N	90-54W
Lemhi Ra.	44-30N	113-30W
Lemmon	45-57N	102-10W
Lemon Grove	32-45N	117-02W
Lemoore	36-18N	119-46W
Lennox	43-21N	96-53W
Lenoir	35-55N	81-32W
Lenoir City	35-48N	84-16W
Lenox	42-22N	73-17W
Lenwood	34-53N	117-07W
Leola	45-43N	98-56W
Leominster	42-32N	71-46W
Leon	40-44N	93-45W
Leon	31-14N	97-28W
Leonardtown	38-17N	76-38W
Leoti	38-29N	101-21W
Lester	47-12N	121-29W
Leucadia	33-04N	117-18W
Levelland	33-35N	102-23W
Levittown,  N.Y.	40-44N	73-31W
Levittown,  Pa.	40-09N	74-51W
Lewes	38-46N	75-09W
Lewis	45-51N	122-48W
Lewis Range	48-05N	113-05W
Lewis Run	41-52N	78-40W
Lewisburg,  Pa.	40-58N	76-54W
Lewisburg,  Tenn.	35-27N	86-48W
Lewisburg, W.  Va.	37-48N	80-27W
Lewiston,  Idaho	46-25N	117-01W
Lewiston,  Maine	44-6N	70-13W
Lewiston,  N.Y.	43-11N	79-3W
Lewistonw,  Mont.	47-4N	109-26W
Lewistown,  Pa.	40-36N	77-34W
Lexington,  III.	40-39N	88-47W
Lexington,  Ky.	38-3N	84-30W
Lexington,  Mo.	39-11N	93-52W
Lexington,  N.C.	35-49N	80-15W
Lexington,  N.Y.	42-15N	74-22W
Lexington,  Nebr.	40-47N	99-45W
Lexington,  Ohio	40-41N	82-35W
Lexington,  Tenn.	35-39N	88-24W
Lexington,  Va.	37-47N	79-27W
Lexington,  Park	38-16 N	76-27W
Libby, U.s.A	48-23N	115-33W
Liberal,U.s.A	37-03N	100-55W
Liberty,Mo.	39-15N	94-25W
Liberty,N.Y.	41-48N	74-45W
Liberty, Pa.	41-34N	77-06W
Liberty,Tex.	30-03N	94-48W
Ligonier	40-15N	79-14W
Lihue	21-59N	159-23W
Lima, Mont	44-38N	112-36W
Lima, Ohio	40-44N	84-06W
Limerick	43-41N	70-48W
Limestone	43-41N	70-48W
Limon	39-16N	103-41W
Lincoin,Calif	38-54N	121-17W
Lincoin, Ill.	40-09N	89-22W
Lincoin, Kans	39-03N	98-09W
Lincoin,  Maine	45-22N	68-30W
Lincoin, N.H.	44-0N	71-40W
Lincoin,  N.Mex.	33-30N	105-23W
Lincoin,  Nebr.	40-49N	96-41W
Lincoin City	44-57N	124-01W
Lincointon	53-26N	0-13W
Lind,	46-58N	118-37W
Linda	39-08N	121-34W
Linden, Ala.	32-18N	87-48W
Linden, Calif	38-01N	121-05W
Linden, Tex.	33-01N	94-22W
Lindenhurst	40-41N	73-23W
Lindsay,  Calif.	36-12N	119-05W
Lindsay, Okla	34-50N	97-38W
Lindsborg	38-35N	97-40W
Linesville	41-39N	80-26W
Lingle	42-08N	104-21W
Linton, Ind.	39-02N	87-10W
Linton,  N.Dak.	46-16N	100-14W
Lipscomb	36-14N	100-16W
Lisbon,  N.Dak.	46-27N	97-41W
Lisbon, N.H.	44-13N	71-55W
Lisbon, Ohio	40-46N	80-46W
Lisbon Falls	44-0N	70-04W
Litchfield,  Calif.	40-24N	120-23W
Litchfield,  Conn.	41-45N	7-.11W
Litchfield,  Ill.	39-11N	89-39W
Litchfield,  Minn	45-08N	94-32W
Litiz	40-09N	76-18W
Little Belt  Mts.	46-40N	110-45W
Little Blue	39-42N	96-41W
Little  Colorado	36-12N	111-48W
Little Falls,  Minn.	45-59N	94-22W
Little Falls,  N.Y.	43-0N	74-51W
Little Fork	48-31N	93-35W
Little  Humboldt	41-01N	117-43W
Little Lake	35-56N	117-55W
Little  Missouri	47-36N	102-25W
Little Red	35-11N	91-27W
Little Rock	34-45N	92-17W
Little Sable  Pt.	43-38N	86-33W
Little Siloux	41-48N	96-04W
Little Snake	40-27N	108-26W
Little Valley	42-15N	78-48W
Little Wabash	37-55N	88-05W
Little White	43-40N	100-40W
Littlefield	33-55N	102-20W
Littleton	44-18N	71-46W
Live  Oak,Calif.	39-17N	121-40W
Live Oak,Fla.	30-18N	82-59W
Livermore	37-41N	121-47W
Livermore Mt.	44-29N	70-11W
Livermore  Falls	44-05N	64-41W
Liverpool	43-06N	76-13W
Livingston,  Ala.	32-35N	88-11W
Livngston,  Calif.	37-23N	120-43W
Livingston  Mont.	45-40N	110-34W
Livingston,  S.C.	33-32N	85-53W
Livingston,  Tenn	36-23N	85-19W
Livingston,  L.	30-43N	94-56W
Livingston  Manor	41-54N	74-50W
Livonia Mich.	42-23N	83-23W
Livonia N.Y.	42-49N	77-40W
Llano	30-45N	98-41W
Llano Estacado	33-30N	103-0W
Loa	38-24N	111-39W
Lock Haven	41-08N	77-28W
Lockeford	38-10N	121-09W
Lockhart	29-53N	97-40W
Lockney	34-07N	101-27W
Lockport	43-10N	78-42W
Lodge Grass	45-19N	107-22W
Lodgepole Cr.	41-20N	104-30W
Lodi, Calif.	38-08N	121-16W
Lodi, Ohio	41-02N	82-0W
Logan, Iowa	41-39N	95-47W
Logan, Ohio	39-32N	82-25W
Logan Utah,	41-44N	111-50W
Logan, W.Va.	37-51N	81-59W
Logandale	36-36N	114-29W
Logansport,  Ind.	40-45N	86-22W
Logansport,  La.	31-58N	94-0W
Lola, Mt	39-26N	120-22W
Lolo	46-45N	114-05W
Loma	47-56N	110-30W
Loma Linda	34-03N	117-16W
Lompoc	34-38N	120-28W
London, Ky.	37-08N	84-05W
London, Ohio	39-53N	83-27W
Lone Pine	36-36N	118-04W
Long B.	33-35N	78-45W
Long Beach  Calif	33-47N	118-11W
Long Beach  N.Y.	40-35N	73-39W
Long Beach  Wash.	46-21N	124-03W
Long Branch	40-18N	74-0W
Long Creek	44-43N	119-06W
Long Island  Sd.	41-10N	73-0W
Long Lake	43-58N	74-25W
Long Prairie	46-20N	94-6W
Longboat Key	27-23N	82-39W
LongmedoW	42-03N	72-34W
Longmont	70-10N	105-06W
Longview,  Tex.	32-30N	94-44W
Longview,  Wash.	46-08N	122-57W
Lonoke	34-47N	91-54W
Lookout C.	34-35N	76-32W
Lopez	41-27N	76-20W
Lorain	41-28N	82-11W
Lordsburg	32-21N	108-43W
Los Alamos,  Calif	64-44N	120-17W
Los Alamos,  N.Mex.	35-53N	106-19W
Los Altos	37-23N	122-07W
Los Angeles	34-04N	118-15W
Los Angeles Aqueduct	35-22N	118-05W
Los Banos	37-04N	120-51W
Los Gatos	37-14N	121-59W
Los Lunas	34-48N	106-44W
Los Olivos	34-40N	120-07W
Loudonville	40-38N	82-14W
Louisa	38-07N	82-36W
Louisiana	39-27N	91-03W
Louisiana	30-50N	92-0W
Louisville Ky.	38-15N	85-46W
Louisville  Miss.	33-07N	89-03W
Lousville,  Ohio	40-50N	81-16W
Loup City	41-17N	98-58W
Loveland	40-24N	105-05W
Lovell	44-50N	108-24W
Lovelock	40-11N	118-28W
Loving	32-17N	104-06W
Lovington	32-57N	103-21W
Lowell	42-38N	71-19W
Lowellville	41-02N	80-32W
Lower Alkali  L.	41-16N	120-02W
Lower Lake	38-55N	122-37W
Lower Red L.	47-58N	95-0W
Lowville	43-47N	75-29W
Loyalton	39-41N	120-14W
Lubbock	33-35N	101-51W
Lucedale	30-56N	88-35W
Lucerne	39-06N	122-48W
Lucerne  Valley	34-27N	116-57W
Lucia	36-02N	121-33W
Ludington	43-57N	86-27W
Ludlow,  Calif.	34-43N	116-10W
Ludlow Pa	41-43N	78-56W
Ludlow Vt.	43-24N	72-42W
Lufkin	31-21N	94-44W
Luling	29-41N	97-39W
Lumberton	34-37N	79-0W
Luning	38-30N	118-11W
Luray	38-40N	78-28W
Lusk	42-46N	104-27W
Luverne, Ala.	31-43N	86-16W
Luverne,  Minn.	43-39N	96-13W
Lykens	40-34N	76-42W
Lyman	41-20N	110-18W
Lynchburg	37-25N	79-09W
Lynden	48-57N	122-27W
Lyndonville,  N.Y.	43-20N	78-23W
Lynn	42-28N	70-57W
Lynwood	47-49N	122-19W
Lyons, Ga	32-12N	82-19W
Lyons Kans.	38-21N	98-12W
Lyons N.Y.	43-05N	77-0W
Lyons Fails	43-37N	75-22W
McAlester	34-56N	98-46W
McAllen	26-12N	98-14W
McCall	44-55N	116-06W
McCaMMon	31-08N	102-14W
McClearly	47-03N	123-16W
Macclenny	30-17N	82-07W
McCloud	41-15N	122-08W
McClure.	40-42N	77-19W
McClure, L.	37-35N	120-16W
McClure L.	75-0N	119-0W
McClusky	47-29N	100-27W
McCoMb	31-15N	90-27W
McConaughy,  L.	41-14N	101-40W
McCook	40-12N	100-38W
McCullough  Mt.	35-35N	115-13W
McDerMit	41-59N	117-43W
McDonald	40-22N	80-14W
Macedonia	41-19N	81-31W
McFarland	35-41N	119-14W
McGehee	33-38N	91-24W
McGill	39-23N	114-47W
McGraW	42-36N	76-08W
McGregor	43-01N	91-11W
Machias,  Maine	44-43N	67-28W
Machias, N.Y.	42-25N	78-03W
Mcintosh	45-55N	101-21W
MacKay	43-55N	113-37W
McKeesport	40-21N	79-52W
McKenna	46-56N	122-33W
McKenzie	36-08N	88-31W
Mackinaw City	45-47N	84-44W
McKinley Mt.	63-04N	151-0W
McKinney	33-12N	96-37W
McKittrick	35-18N	119-37W
McLaughlin	45-49N	100-49W
Maclean	35-14N	100-36W
Mcleansboro	38-06N	88-32W
McLoughin Mt.	42-27N	122-19W
McMechen	39-57N	80-44W
McMinnville,  Oreg.	45-13N	123-12W
McMinnville  Tenn.	35-41N	85-46W
MacoMb	40-27N	90-40W
Macon, Ga.	32-51N	83-38W
Macon Miss.	33-07N	88-34W
McPherson Pk.	34-53N	119-53W
Madera,  Calif.	36-57N	120-03W
Madera Pa.	40-49N	78-26W
Madill	34-06N	96-46W
Madison,  Calif.	30-28N	83-25W
Madison, Ind.	38-44N	85-23W
Madison Nebr	41-50N	97-27W
Madison Ohio	41-46N	81-0W
Madison S.  Dak.	44-0N	97-07W
Madison Wis.	43-04N	89-24W
Madison	45-56N	111-31W
Madison  Heights	37-25N	79-08W
Madisonville  Ky.	37-20N	87-30W
Madras	44-38N	121-08W
Madre, Laguna	27-0N	97-30W
Madrid	44-45N	75-08W
Magdalena	34-07N	107-15W
Magee	31-51N	89-44W
Magnolia Ark.	33-16N	93-14W
Mangnolia  Miss	31-09N	90-28W
Mahaffey	40-53N	78-44W
Mahanoy City	40-49N	76-09W
MahnoMen	47-19N	95-58W
Mahopac	41-22N	73-.45W
Maine	45-20N	69-0W
Malad City	42-12N	112-15W
Malden Mass.	42-26N	71-04W
Malden Mo.	36-34N	89-57W
Malheur	44-04N	116-59W
Malheur	43-20N	118-48W
Malibu	34-02N	118-41W
Malone	44-51N	74-18W
Malta Idaho	42-18N	113-22W
Malta Mont.	48-21N	107-52W
Malvern	34-22N	92-49W
Mammoth	32-43N	110-39W
Mammoth Cave  Nat. Park	37-08N	86-13W
Manasquan	40-08N	74-03W
Manassa	37-11N	105-56W
Manchester  Calif.	38-58N	123-41W
Manchester,  conn.	41-47N	72-31W
Manchester  Ga.	32-51N	84-37W
Manchester  Iowa	42-29N	91-27W
Manchester  Ky.	37-09N	83-46W
Manchester  N.H.	42-59N	71-28W
Manchester  N.Y.	42-56N	77-16W
Manchester  Pa.	40-04N	76-43W
Manchester  Tenn.	35-29N	86-05W
Manchester  Vt.	43-10N	73-05W
Mandan	46-50N	100-54W
ManguM	34-53N	99-30W
Manhattan	39-11N	96-35W
Manila	40-59N	409-43W
Manistee	44-15N	86-19W
Manistee	44-15N	86-21W
Manistique	45-57N	86-15W
Manitou Is.	45-08N	86-0W
Manitou  Springs	38-52N	104-55W
Manitowoc	44-05N	84-40W
Mankato Kans	39-47N	98-13W
Mankato Minn.	44-10N	94-0W
Manning Oreg.	45-45N	123-13W
Manning S.C.	33-42N	80-13W
Mansfield La.	32-02N	93-43W
Mansfield  Mass	42-02N	71-13W
Mansfield  Ohio	40-45N	82-31W
Mansfield Pa.	41-48N	77-05W
Mansfield Mt.	44-33N	72-49W
Manteca	37-48N	121-13W
Manteo	35-55N	75-40W
Manti	39-16N	111-38W
Manton	44-25N	85-24W
Many	31-34N	93-29W
Maple Valley	47-25N	123-52W
Mapleton	44-02N	123-52W
Maquoketa	42-04N	90-40W
Marana	32-27N	111-13W
Marathon,  N.Y.	42-27N	76-02W
Marathon Tex	30-12N	103-15W
Marbie Falls	30-35N	98-16W
Marblehead	42-30N	70-51W
Marco	25-58N	81-44W
Marcy Mt.	44-07N	73-56W
Marengo	41-48N	92-04W
Marfa	30-19M	104-01W
Marianna Ark	64-46N	90-46W
Marianna Fla.	60-46N	85-14W
Marias	47-56N	110-30W
Maricopa,  Ariz	33-04N	112-03W
Maricopa,  Calif.	35-04N	119-24W
Marienville	41-28N	79-08W
Marietta Ga.	33-57N	84-33W
Marietta Ohio	39-25N	81-27W
Marina	36-41N	121-48W
Marine City	42-43N	82-30W
Marinette	45-06N	87-38W
Marion Ala.	32-38N	87-19W
Marion Ill,	37-44N	88-56W
Marion Ind.	40-32N	85-40W
Marion Iowa	42-02N	91-36W
Marion Kans	38-21N	97-01W
Marion N.C.	35-41N	82-01W
Marion Ohio	40-35N	83-08W
Marion S.C.	34-11N	79-24W
Marion Va.	36-50N	81-31W
Marion L.	33-27N	80-10W
Mariposa	37-29N	119-28W
Marked Tree	35-32N	90-25W
Market  Harborough	52-29N	0-55W
Market Rasen	52-54N	02-29W
Markleeville	38-42N	119-47W
Marksville	31-08N	92-04W
